wavelength,flux
5291.757,7.808
5292.978,6.517
5294.195,5.581
5295.416,7.22
5296.634,6.571
5297.855,5.788
5299.074,7.756
5300.293,7.291
5301.516,6.525
5302.735,5.896
5303.958,6.647
5305.178,7.963
5306.401,6.089
5307.622,5.727
5308.843,7.213
5310.067,6.602
5311.289,6.908
5312.514,6.728
5313.736,6.571
5314.961,6.046
5316.184,6.078
5317.407,6.117
5318.633,6.564
5319.857,6.648
5321.083,7.475
5322.308,6.612
5323.535,7.342
5324.76,7.642
5325.984,5.617
5327.213,5.981
5328.438,6.238
5329.667,7.488
5330.893,7.131
5332.122,6.044
5333.349,5.293
5334.576,5.576
5335.806,7.385
5337.034,7.356
5338.264,7.392
5339.492,6.493
5340.724,6.828
5341.952,6.318
5343.181,6.427
5344.413,5.968
5345.643,7.457
5346.875,6.713
5348.105,7.448
5349.339,5.022
5350.569,5.722
5351.8,6.662
5353.034,7.25
5354.266,6.827
5355.5,6.973
5356.732,6.419
5357.968,7.229
5359.2,5.765
5360.433,5.613
5361.669,7.332
5362.903,6.561
5364.139,5.269
5365.374,7.566
5366.611,7.272
5367.845,6.704
5369.08,8.209
5370.318,6.562
5371.554,7.369
5372.792,6.993
5374.028,7.204
5375.268,7.655
5376.504,6.337
5377.744,7.905
5378.981,5.106
5380.218,6.916
5381.459,7.031
5382.697,6.107
5383.938,5.541
5385.177,5.943
5386.419,6.625
5387.658,7.121
5388.897,5.602
5390.14,6.377
5391.38,7.117
5392.623,6.562
5393.864,6.348
5395.107,6.395
5396.349,6.96
5397.59,7.265
5398.835,6.013
5400.077,5.726
5401.322,6.126
5402.564,8.348
5403.811,6.285
5405.054,5.074
5406.297,6.456
5407.544,6.75
5408.788,5.655
5410.035,6.019
5411.28,7.129
5412.527,5.803
5413.772,4.789
5415.018,6.075
5416.267,6.203
5417.513,5.077
5418.762,5.494
5420.008,5.942
5421.258,7.392
5422.505,9.702
5423.753,7.294
5425.003,5.165
5426.251,6.911
5427.503,6.346
5428.751,4.503
5430.003,6.026
5431.252,6.777
5432.502,6.111
