wavelength,flux
5712.154,17.86
5713.472,16.36
5714.786,16.321
5716.104,16.812
5717.419,16.829
5718.734,17.294
5720.053,17.131
5721.369,15.178
5722.688,15.944
5724.004,16.394
5725.324,16.755
5726.642,17.235
5727.959,15.175
5729.28,16.422
5730.598,13.799
5731.919,15.303
5733.238,14.765
5734.56,17.472
5735.879,18.032
5737.199,17.006
5738.521,15.612
5739.842,15.472
5741.166,16.531
5742.486,17.829
5743.811,17.08
5745.132,15.385
5746.454,16.36
5747.778,16.342
5749.101,17.318
5750.427,16.218
5751.75,14.327
5753.076,14.934
5754.399,15.915
5755.723,17.61
5757.05,17.178
5758.375,17.007
5759.703,15.687
5761.027,16.048
5762.356,16.455
5763.682,15.919
5765.008,16.798
5766.337,15.187
5767.664,16.829
5768.994,16.076
5770.321,17.952
5771.651,17.514
5772.979,16.891
5774.307,16.676
5775.639,18.453
5776.967,17.187
5778.299,17.642
5779.629,17.123
5780.961,17.074
5782.292,15.523
5783.625,16.026
5784.956,16.55
5786.286,16.259
5787.621,15.984
5788.952,17.49
5790.287,16.845
5791.619,18.033
5792.955,17.638
5794.287,17.958
5795.62,17.324
5796.957,17.028
5798.29,16.608
5799.627,15.784
5800.961,17.749
5802.299,18.106
5803.634,16.634
5804.969,18.048
5806.308,16.656
5807.644,16.937
5808.982,17.669
5810.319,15.921
5811.659,16.184
5812.996,18.301
5814.333,17.019
5815.674,16.288
5817.012,17.203
5818.353,17.403
5819.691,14.898
5821.034,16.159
5822.373,17.794
5823.712,16.137
5825.055,16.808
5826.395,17.426
5827.739,16.934
5829.079,15.836
5830.423,16.212
5831.765,16.94
5833.106,13.262
5834.452,15.208
5835.793,17.859
5837.14,16.989
5838.482,16.201
5839.829,16.852
5841.172,17.158
5842.516,16.965
5843.863,16.224
5845.208,16.211
5846.555,16.432
5847.9,15.287
5849.249,16.327
5850.594,15.457
5851.94,16.372
5853.29,16.705
5854.636,17.958
5855.986,16.358
5857.333,16.348
5858.684,15.502
5860.032,15.092
5861.38,16.92
5862.732,16.065
5864.081,15.31
5865.433,17.466
5866.782,18.095
5868.135,16.495
5869.485,18.633
5870.835,17.476
5872.189,17.169
5873.54,16.731
5874.894,16.162
5876.246,16.748
5877.601,16.033
5878.953,15.363
5880.305,18.251
5881.661,17.626
5883.015,16.971
5884.371,17.476
5885.725,16.494
5887.082,15.767
5888.437,15.927
5889.794,16.058
5891.149,16.029
5892.504,17.314
5893.863,17.666
5895.219,16.41
5896.579,17.29
5897.935,17.631
5899.295,16.524
5900.652,16.743
5902.01,17.814
5903.371,16.134
5904.729,16.703
5906.09,18.253
5907.449,17.897
5908.811,15.719
5910.17,16.751
5911.53,18.419
5912.893,15.989
5914.253,17.321
5915.617,16.6
5916.978,15.861
5918.343,17.457
5919.704,15.513
5921.066,15.439
5922.431,16.054
5923.794,16.131
5925.16,16.658
5926.523,16.628
5927.89,16.806
5929.253,17.894
5930.617,16.427
5931.985,17.336
5933.35,16.13
5934.718,16.31
5936.083,17.409
5937.452,18.635
5938.818,16.491
5940.184,15.788
5941.554,16.72
5942.92,16.976
5944.291,16.679
5945.659,16.756
5947.03,17.298
5948.397,17.875
5949.766,17.792
5951.138,17.79
5952.507,17.157
5953.88,15.931
5955.25,17.364
5956.623,17.921
5957.993,17.376
5959.364,17.038
5960.738,17.946
5962.109,18.33
5963.484,16.557
5964.856,16.594
5966.231,17.34
5967.604,17.384
5968.977,16.482
5970.353,17.946
5971.727,16.378
5973.104,17.753
5974.478,17.832
5975.855,17.269
5977.23,16.673
5978.605,16.139
5979.984,16.953
5981.36,17.17
5982.739,16.763
5984.115,18.596
5985.495,16.797
5986.872,16.222
5988.25,15.561
5989.63,17.898
5991.008,19.218
5992.39,18.06
5993.768,18.307
5995.15,17.7
5996.53,16.409
5997.913,17.072
5999.292,18.216
6000.672,18.312
6002.056,15.634
6003.437,17.054
6004.821,16.993
6006.203,17.67
6007.587,18.193
6008.97,17.89
6010.352,18.547
6011.738,18.084
6013.121,17.499
6014.508,17.556
6015.891,17.361
6017.278,17.914
6018.663,16.63
6020.047,15.977
6021.436,17.661
